title,text,subject,is_fake_news
U.S. launches effort to reduce reliance on imports or critical minerals,"WASHINGTON (Reuters) - U.S. Interior Secretary Ryan Zinke on Thursday launched an effort to reduce U.S. dependence on foreign supplies of critical minerals used in smartphones, computers and military equipment, which he said poses a national security and economic risk. Under a directive from President Donald Trump, Zinke will  work with Defense Secretary Jim Mattis to publish in 60 days a list of non-fuel minerals that are vulnerable to supply chain disruptions and necessary for manufacturing and will develop a strategy to lessen U.S. dependence on foreign suppliers. The policy would aim to identify new domestic sources of critical minerals; increase domestic exploration, mining and  recycling; giving miners and producers electronic access to better mapping and geological data; and streamlining leasing and permitting for new mines. “The United States must not remain reliant on foreign competitors like Russia and China for the critical minerals needed to keep our economy strong and our country safe,” Trump said. The order comes after the Interior Department and the U.S. Geological Survey published a report earlier this week that detailed U.S. dependence on foreign competitors for its supply of certain minerals. The report identified 23 out of 88 minerals that are priorities for U.S. national defense and the economy because they are components in products ranging from batteries to military equipment. The list included rare earths metals, lithium, graphite and other minerals.  That report did not offer policy recommendations, but Zinke said he would rely on the findings as he prioritizes research into certain mineral deposit areas on federal land and plans policies to promote mining. Twenty of the 23 critical minerals that the United States relies on are sourced from China. Much of the world’s lithium is produced in Australia and Chile, with the bulk of the world’s reserves straddling huge salt flats in the so-called lithium triangle of Chile, Bolivia and Argentina.  Lithium exports from Chile, for example, approached $600 million in 2016, or roughly 40 percent of the global market by volume, according to Chile development agency Corfo. Lithium producers SQM, Albemarle and FMC Lithium are among the region’s top producers. ",politicsNews,no
 That Story Trump Just Told The Press About Obama And Air Force One NEVER Happened,"On Tuesday, Donald Trump told a story about Air Force One and former President Barack Obama. The only problem is that it never happened. Before boarding the plane to come home, Trump told the press that Air Force One was denied landing rights in the Philippines during a trip by his predecessor because U.S. relations with the nation were so bad.Trump said Air Force One  never got to land  in the Philippines while be bragged about having  a very strong relationship  with the Southeast Asian nation. And as you know, we were having a lot of problems with the Philippines. The relationship with the past administration was horrible, to use a nice word,  Trump told reporters in Manila. I would say  horrible  is putting it mildly. You know what happened. Many of you were there, and you never got to land,  he continued.  The plane came close but it didn t land. The Associated Press fact-checked Trump s bizarre claim:President Barack Obama last visited the Philippines in November 2015, arriving in Manila after an overnight flight from Turkey. There were no problems with landing the plane. Obama used the visit to announce the United States was transferring two ships to the Philippine Navy.Perhaps Trump was referring erroneously to Obama s aborted meeting with President Rodrigo Duterte? In September 2016, Obama abruptly canceled a meeting with the new Philippines leader in Laos after Duterte called him an obscene name. Duterte was warning Obama not to speak with him about the brutality of his crackdown on the illegal drug trade.Obama did visit the Philippines on several trips earlier in his presidency and even signed an enhanced defense cooperation agreement with the country in 2014, but Trump claimed that our relationship with the Philipines is  probably better than ever before. So it s very important that we get along with the Philippines, and we really do. We have a very good relationship. I would actually say probably better than ever before,  he said.Duterte has carried out an unlawful crackdown on suspected drug dealers and users, resulting in at least 7 thousand deaths by means including execution using death squads. Hitler massacred 3 million Jews. There are 3 million drug addicts. I d be happy to slaughter them,  Duterte declared in 2015.However, while Trump was there he largely ignored any discussion of human rights with the dictator. We understand that Trump is jealous of President Obama, but his lies prove why he has so much disdain for fact-checkers. It s sad that he doesn t have that same disdain for murderous dictators, though.Photo by Zach Gibson   Pool/Getty Images.",News,yes
 Pastor Goes Full Y’all Qaeda Defending Roy Moore: He Only Wanted Teen Girls For Their ‘Purity’,"A pastor who appeared alongside Senate candidate Roy Moore at a campaign rally just days ago just gave a defense of the Alabama Senate candidate that makes Christian purity balls seem even creepier. Flip Benham has quite a history as an anti-gay pastor who was also convicted of stalking a doctor who performed abortion procedures in North Carolina. In reaction to that in 2011, Benham said outside the courtroom while holding a Bible, I can t speak. I can t get within 500 feet. They ve stolen from innocent babies a voice that has spoken for them. Well, that whole pro-life platform of his sure did change since then and his defense of Roy Moore, the twice-removed judge who has been accused of perving on teenage girls when he was 32-years-old, is not going to help the Alabama Republican.The right-wing pastor explained that Moore dated teen girls because of their  purity  and said that when he got back from Vietnam there weren t any women his age left to date.So, pedophilia, right?On Monday, Benham told a local Alabama radio show that there was nothing wrong with Moore dating teenage girls. I think that, number one, you need to understand, 40 years ago, what the Sitz im Leben was like in Alabama,  Benham said, as reported by Right Wing Watch.  Judge Roy Moore graduated from West Point and then went on into the service, served in Vietnam and then came back and was in law school. All of the ladies, or many of the ladies that he possibly could have married were not available then, they were already married, maybe, somewhere. So he looked in a different direction and always with the [permission of the] parents of younger ladies   He did that because there is something about a purity of a young woman, there is something that is good, that s true, that s straight and he looked for that. Listen to the whole thing below:We re thinking that someone should check into Pastor Flip Benham s browsing history. Benham s words aren t going to help Moore. Pedophiles go after kids because of their  purity. Image via screen capture. ",News,yes
"Instant View: House approves biggest tax overhaul in 30 years, Senate next","(Reuters) - The Republican-controlled U.S. House of Representatives approved sweeping, debt-financed tax legislation on Tuesday, sending the bill to the Senate, where lawmakers were due to take up the package later in the evening. Story:		 The biggest overhaul of the U.S. tax system in more than 30 years could be signed into law by President Donald Trump as soon as Wednesday, if both chambers of Congress approve it. The bill passed the House by a vote of 227-203, overcoming united opposition from Democrats and 12 Republicans who voted against it. “The bond market today is reassessing the whole thing now that it looks like it’s going to pass. We’ve had a pretty significant rise in yields - we’re back up close to the highs for the quarter. “Stocks on the other hand have been in front of this for a long time, I think initially because lower taxes means more earnings are retained and then companies can distribute those to shareholders or not. But either way, it’s likely to be beneficial to stock prices.” JACK ABLIN, CHIEF INVESTMENT OFFICER, BMO PRIVATE BANK, CHICAGO “The tax rate we’ve certainly priced in (in stocks), though I certainly expected smallcaps to do a little bit better coming into this vote. What I think is not priced in yet is the economic impact of the incentives. It still remains to be seen what businesses will actually do. Will they buy equipment, invest in technology, hire more workers?” “The assumption right now is financial engineering, buybacks, dividend increases, is where the incentives will go. Redeploying cash, recapitalizing balance sheets, maybe debt repayment.” “I do think there’s a fair amount of skepticism these benefits will ultimately result in expansions. I’m getting a sense investors are pricing in the one-time tax pop, we’ll see if there’s any follow through next year.” On the rise in Treasury yields: “It’s been a monetary policy-led expansion, now we get a fiscal boost and some may be concerned (that) the boost on the fiscal side (may) be offset by monetary tightening.  “The big question (for the dollar) is how other central banks will respond to this (U.S.) fiscal stimulus package. That’s probably what’s weighing on investors’ minds right now - celebrating the tax package but recognizing that what central banks have given us in the last years they could begin to take away.” JIM PAULSEN, CHIEF INVESTMENT STRATEGIST, THE LEUTHOLD GROUP, MINNEAPOLIS “As we look back on this a little bit, I really think it might be buy the rumor sell the news. Wall Street has had long enough to vet this thing. And it has been known for a long time that something was going to pass here, at least for the last 30, 45 days. Whether it was going to be 21 percent rate or 20 percent rate is not that significant. It’s more the general parts of it were pretty much known and vetted and I think implemented into the market... If you look at the relative performance in the market today, it’s fairly clearly more of a shot towards better economic growth or even inflation... I think the biggest move today of anything is bond yields. That’s the big story.” AARON KOHLI, INTEREST RATE STRATEGIST, BMO CAPITAL MARKETS, NEW YORK “They seem to have locked up all the necessary votes... I think the markets are still trying to figure out how much should we expect, will people react right away, what will be the second order effects?  “There are a lot of questions that still haven’t answered. The first one is, assuming it goes into effect Jan. 1, when is the first time people start seeing any changes in their pay checks? And the answer is it could be a couple of months. Even then for most of middle America you aren’t going to see the savings until tax time, which means you may not see it until April 2019. I’m not sure that’s early enough to help midterms and I think that’s really where the markets’ are going to start to focus next. How do we handicap what it does for Republicans in the midterms? Does it help them? Does it do nothing for them? Or it may even hurt them.” BRIAN PEERY, PORTFOLIO MANAGER, HENNESSY FUNDS IN NOVATO, CALIFORNIA “The market is taking kind of a breather, digesting the news. The market is off a little bit, maybe because the bill is not as popular as the GOP hoped it would be in the public opinion. The overall market looks still really strong and healthy.” “Looking at companies in our portfolio, (the tax bill) will be great for domestic small- and mid-cap companies paying a 30, 35 percent effective tax rate. A lot of them do not have the ability to move profits offshore... I’ll wait and see how much, but I can see another 5 percent rise (in the market) in the next few months as the tax bill kicks in.” ALICIA LEVINE, DIRECTOR OF PORTFOLIO STRATEGY AT BNY MELLON INVESTMENT MANAGEMENT, NEW YORK:  “The effects of the tax cuts will be immediately accretive to corporate earnings which will support equity markets. Also, the tax package will be positive for growth in the real economy. “The tax cuts add $10 to baseline S&P earnings for 2018 putting 2018 expected earnings at $156 or a 19 percent growth rate over 2017 earnings... This is supportive of equity markets; sectors to focus on would be small caps, value and financials.”   PAUL NOLTE, PORTFOLIO MANAGER AT KINGSVIEW ASSET MANAGEMENT IN CHICAGO: “It’s pretty much along party lines. The takeaway is more buy the rumor, sell the news. The market has been rallying over the last week or so in anticipation of this vote. We’re (now) going to be looking toward the government funding bill.” “It’s going to take time to see how the general population reacts to it (tax). The expectation is companies are going to bring back a lot of dollars back to the United States and put it into plant and equipment. It very well may go into stock buybacks and dividend increases. There’s no certainty we’re going to get the promised economic gain everybody’s been talking about.” CHUCK CARLSON, CHIEF EXECUTIVE OFFICER, HORIZON INVESTMENT SERVICES, HAMMOND, INDIANA “I think the market had been pretty well expecting this. I don’t think there’s any ... surprise here to the market. The momentum had been pretty strong in the last two weeks in terms of getting this done, and I think the market has pretty well anticipated getting it done.” “You may see some reactions going forward in certain sectors and subcategories. Maybe you see smallcaps pick up a little bit more. Maybe you see the transports, which have lagged large caps, start to do a little bit better. But in the main, the market had already been factoring this in.” “It has a lot of potential ramifications. It’s going to certainly play a role in the midterm elections next year, and people are going to have some time to try to evaluate whether their plight in life is better because of it before they go to the voting booth next year. So from a political standpoint it has impact.” OMAIR SHARIF, SENIOR U.S. ECONOMIST, SOCIETE GENERALE, NEW YORK “This seems like it’s a done deal especially if Corker and Collins end up on board on the Senate side. They will get across the finish line by Christmas after moving the goal post a number of times.  “I think for more than a few days now, this was likely going to pass. This has been baked in the cake with the markets. They have been expecting this for a long time. It’s a few days before Christmas, so trading is quite thin. I wouldn’t read too much into any market reaction. The real telling thing for this is the second half of next year, whether this actually lifts growth above 3 percent on any sustained basis on capital spending and consumer spending. It’s more a political achievement than an economic achievement.” Stocks trimmed losses slightly, but then dipped back. The S&P 500 Index was last down 0.3 percent. Treasury yields hovered near session highs and the dollar held its gains against the yen.",politicsNews,no
U.S. court rejects Trump bid to stop transgender military recruits on Jan. 1,"NEW YORK (Reuters) - A federal appeals court in Virginia on Thursday rejected a bid by President Donald Trump’s administration to prevent the U.S. military from accepting transgender recruits starting Jan. 1. The administration had urged the appeals court to suspend an order by a federal judge in Baltimore for the armed forces to begin accepting transgender recruits on that date. The administration has said the Jan. 1 start date was causing the armed forces to scramble to revise their policies at the risk of harming military readiness.  In a brief two-paragraph order, the three-judge panel of the Richmond-based 4th U.S. Circuit Court of Appeals said it was denying the administration’s request while the appeal proceeds. All three judges are Democratic appointees.  The court’s action could prompt the administration to ask the conservative-majority U.S. Supreme Court to intervene. “We disagree with the court’s ruling and are currently evaluating the next steps,” U.S. Justice Department spokeswoman Lauren Ehrsam said in a statement. Several transgender service members, backed by the American Civil Liberties Union, filed suit in Maryland after Trump said in July he would ban transgender people from the military, a move that would reverse a policy of the Republican president’s Democratic predecessor Barack Obama to accept them. Trump cited concern over military focus and medical costs. So far, three federal judges around the country have issued injunctions blocking Trump’s ban. His administration has appealed all three rulings.  Joshua Block, an ACLU attorney who represents the plaintiffs in the Maryland case, said he was happy the appeals court saw through the government’s “smokescreen” to further delay enlistment.  Thursday’s action was in response to the administration’s appeal of a Nov. 21 ruling by U.S. District Judge Marvin Garbis, who said that the transgender prohibition likely violates the plaintiffs’ constitutional right to equal protection under the law. The Garbis ruling followed a similar one on Oct. 30 by another federal judge in Washington, D.C. A third judge in Seattle also ruled against the administration on Dec. 11. In an August memorandum, Trump gave the military until March 2018 to revert to a policy prohibiting openly transgender people from joining the military and authorizing their discharge. The memo also halted the use of government funds for sex-reassignment surgery for active-duty military personnel. The Obama administration had set a deadline of July 1 of this year to begin accepting transgender recruits. But Trump’s defense secretary, James Mattis, postponed that date to Jan. 1, which the president’s ban then put off indefinitely. The Trump administration said in legal papers that the armed forces are not prepared to train thousands of personnel on the medical standards needed to process transgender applicants and might have to accept “some individuals who are not medically fit for service.” The Pentagon on Dec. 8 issued guidelines to recruitment personnel in order to enlist transgender applicants by Jan. 1. The memo outlined medical requirements and specified how the applicants’ sex would be identified and even which undergarments they would wear. The ban’s challengers said the memo contradicted the claim that the military was not ready.  The Justice Department disagreed, telling the court on Wednesday that “all this memorandum shows is that the military is scrambling to comply with the injunction.” The lawsuit’s lead plaintiff Brock Stone, 34, has served in the U.S. Navy for 11 years, including a nine-month deployment to Afghanistan, and wants to remain for at least 20 years, according to court papers.  ",politicsNews,no
 Roy Moore Is Asking People To Snitch On The Media And He’s Getting Trolled HARD (TWEETS),"Roy Moore is desperate to paint all these child molestation allegations against him as nothing more than a smear campaign   one that the media is busy amplifying for the sole purpose of taking him down. His website roymoore.org even has a form people can fill out asking whether the media has contacted them, and to describe the contact. So of course Twitter got hold of it, and now Moore is getting hilariously trolled.The blank form looks like this:An editor for Viewpoint Magazine tweeted it out, along with his response and a call for people to troll Moore this way. Twitter has responded with gusto:Roy Moore has a snitching page on his site where you can report if the media has contacted you, join me in flooding it with trolling https://t.co/EfP1eJMN2t pic.twitter.com/7c6k6WeOHk  Shuja Haider (@shujaxhaider) November 15, 2017pic.twitter.com/UOu2SndGh8  Jack (@jrkisbad) November 15, 2017pic.twitter.com/JrF4Cplgp7  CANCEL THE SUPERBOWL (@bornwithatail_) November 15, 2017pic.twitter.com/xukVyXc4FA  Gen JC Christian, patriot ? (@JC_Christian) November 15, 2017My patriotic duty! pic.twitter.com/BbYS3uci58  Dustin (@DustinForAll) November 16, 2017Done. pic.twitter.com/A6kP35oAAr  Jenna Mullins (@JBomb11) November 15, 2017Roy Moore now has in his inbox a complete copy of the Bee Movie script. You re welcome pic.twitter.com/uvyT2W6oa2  Aleksei? (@AlekseiTheWolf) November 16, 2017pic.twitter.com/yhuiBRah8I  Rich ? (@high_light) November 15, 2017i, ms. elizabeth savannah frizzle, am but another victim of the lamestream media https://t.co/a9l94Fr3Cz pic.twitter.com/kOawxJMlf9  kellen???? (@hellenkeniford) November 15, 2017Flap Turtlepeen reporting in. pic.twitter.com/f5ivYIGSoI  Clarence Wethern (@cwethern) November 15, 2017Sent by Jesus Christ, from lordhelpusall @ https://t.co/Mh106goEDi pic.twitter.com/BliIXbSfU1  grailsnail (@grailsnail) November 16, 2017How s this? pic.twitter.com/jnrM11CskY  Korey Hosch (@korey_hosch) November 15, 2017It s important to be politically involved. pic.twitter.com/VFAhsThswB  Let s Be Sapid (@LetsBeSapid) November 16, 2017pic.twitter.com/QkWObh598u  patrick? (@Patar4950) November 15, 2017pic.twitter.com/s0hzn9dHxj  Dave ? Jackson (@DerAnwalt83) November 15, 2017thank you for your service pic.twitter.com/zVetXGx4sb  Aaron Eisenberg (@ae53) November 15, 2017sent the entirety of the Unabomber Manifesto pic.twitter.com/JZW4IXkcBa  Chuddy Holly (@blingwads) November 15, 2017Yo, bro. pic.twitter.com/AUEguNerzq  Martin R. Schneider (@SchneidRemarks) November 15, 2017pic.twitter.com/ksgERfBatD  John Anderson (@jtadrum) November 16, 2017pic.twitter.com/jwGK0wUXAm  Luke Brz (@relaxed_hobo) November 15, 2017Sent! pic.twitter.com/2JZ4n5RAY8  Sean Dailey (@deansailey) November 15, 2017Done and done pic.twitter.com/NIMmNyRzSD  garrypl (@garrypl) November 15, 2017pic.twitter.com/ozPQje7Lt9  z1pperintheback (@z1pperintheback) November 16, 2017My goal was to draw them in first. pic.twitter.com/EnGXbUxroM  Alan Onamous (@Listen_Buddy) November 16, 2017Looks like he could stand to make a lot of money here. Seems legit. pic.twitter.com/6pJICdSyHv  John. Just John. (@BlueGuitarPick) November 16, 2017seemed appropriate pic.twitter.com/56RD8xkQW9  Daniel Gu rin-N-Out Burger (@a_p_crowley) November 15, 2017And this one might be among the best:If you would like to troll him a little yourself, click here. Moore clearly doesn t understand the Internet.Featured image via Drew Angerer/Getty Images",News,yes
"Senate panel snubs Trump's pick to run EXIM, OKs other nominees","WASHINGTON (Reuters) - The U.S. Senate Banking Committee rejected U.S. President Donald Trump’s nominee to head the U.S. Export-Import Bank on Tuesday  but approved four other board nominees, enough to restore the trade bank’s full lending powers upon their confirmation by the full Senate. The committee voted 13-10 against Scott Garrett as EXIM president in a rebuke to conservatives who saw the former New Jersey Republican congressman as an ally who would keep tight controls on the government export lender.  Garrett helped lead a 2015 effort to shut down EXIM to end a source of “corporate welfare” for giant manufacturers such as Boeing Co and General Electric. After his nomination he pledged to keep the bank “fully open” but struggled to persuade senators that he now believed in the bank’s core mission of providing taxpayer-backed loans and guarantees for U.S. export transactions. “I believe he’s a principled man who simply believes in the abolishment of the bank,” said Senator Mike Rounds of South Dakota, who voted against Garrett along with South Carolina Republican Tim Scott and all Democrats on the panel. The White House’s director of legislative affairs, Marc Short, commented, “We are disappointed that the Senate Banking Committee missed this opportunity to get the Export Import Bank fully functioning again. We will continue to work with the committee on a path forward.”  The committee, however, approved Trump’s nominations for EXIM’s first vice president, Kimberly Reed, and three other board members: former Louisiana congressman Spencer Bachus, Claudia Slacik and Judith DelZoppo Pryor. It also approved Mark Greenblatt as the agency’s inspector general. Confirmation of at least three board members will allow EXIM to resume approval of loans and guarantees above $10 million, returning the United States to export financing for major projects such as commercial aircraft, power turbines and  petrochemical plants for the first time since June 2015.  GE in a statement urged quick confirmation of the remaining EXIM nominees and hailed the committee vote as “a milestone for manufacturers across the U.S. whose customers require a fully-functioning EXIM Bank.” EXIM has a $42 billion backlog of deals in its pipeline awaiting approval, representing about 250,000 U.S. jobs based on Bureau of Labor Statistics multiplier data, said Scott Schloegel, an Obama administration appointee who still serves as the bank’s top officer.     Schloegel said with EXIM’s extended absence from large-scale export finance, many U.S. exporters have been unable to compete with China for some major projects in the power and technology sectors. ",politicsNews,no
 Trump Just Admitted He Knew Flynn Lied To The FBI Before He Asked Comey To Drop The Investigation,"Donald Trump really should have taken his staffers  advise and not tweeted about former national security adviser Michael Flynn because the former reality show star just implicated himself. I had to fire General Flynn because he lied to the Vice President and the FBI,  Trump tweeted.  He has pled guilty to those lies. It is a shame because his actions during the transition were lawful. There was nothing to hide! I had to fire General Flynn because he lied to the Vice President and the FBI. He has pled guilty to those lies. It is a shame because his actions during the transition were lawful. There was nothing to hide!  Donald J. Trump (@realDonaldTrump) December 2, 2017 Oh my god, he just admitted to obstruction of justice,  former Justice Department spokesman Matthew Miller tweeted.  If Trump knew Flynn lied to the FBI when he asked Comey to let it go, then there is your case. Oh my god, he just admitted to obstruction of justice. If Trump knew Flynn lied to the FBI when he asked Comey to let it go, then there is your case. https://t.co/c6Wtd0TfzW  Matthew Miller (@matthewamiller) December 2, 2017However, last February, then-White House press secretary Sean Spicer said Trump asked Flynn to resign from his position because of  eroding trust. There is not a legal issue but rather a trust issue,  he said at the time.After Flynn left, Trump defended him, calling the disgraced former national security adviser a  wonderful man. I think he s been treated very, very unfairly by the media   as I call it, the fake media, in many cases,  Trump said in February.  I think it s really a sad thing he was treated so badly. When Flynn resigned, he apologized for giving an inaccurate assessment of his conversation with Russian Ambassador Sergey Kislyak to Mike Pence, who, at the time, was the vice-president elect.Pence then said that Flynn had not discussed sanctions with Kislyak.The day after Flynn resigned, Trump, according to then-FBI Director James Comey, asked him to  let go  of an investigation into Flynn.Trump admitted that he knew Flynn lied to the FBI, then he asked Comey to drop the investigation. Shorter version: Trump just tripped over his own little d*ck and presented exhibit A for trial because he obstructed justice.Photo by Steve Pope/Getty Images.",News,yes
 Trump Laughs After Philippine Leader Calls Journalists ‘Spies’ In Country Where Journalists Are Routinely Murdered,"Donald Trump probably wishes the United States was more like the Philippines.Trump was downright chummy with mass murderer and human rights violator Rodrigo Duterte on Monday during the Association of Southeast Asian Nations Summit in Manila.Not only did Trump refuse to nail Duterte for violating human rights, he laughed when Duterte accused journalists of being  spies  when they peppered the dictatorial duo with questions about human rights. We would be talking on matters that are of interest of both the Philippines and  With you around guys, you are the spies,  Duterte said, drawing laughter from Trump.Bloomber reporter Jennifer Jacobs chronicled how Duterte and Trump treated journalists at the Summit.Duterte made a joke at end of Trump bilat.As press being shooed out, Duterte said:  We will be talking on matters of interest to both the Philippines and Then he said:  With you around, guys, you are the spies. Trump chuckled. pic.twitter.com/dQ2fx9Sj8T  Jennifer Jacobs (@JenniferJJacobs) November 13, 2017When reporters asked Pres Trump if he would bring up human rights with Duterte, Duterte shut it down saying this was not a news conference.  Steve Holland (@steveholland1) November 13, 2017 I would like for the media to leave us alone. You may leave the room,  Duterte says, just minutes into summit meeting.Press ushered out. pic.twitter.com/lhfFgp3xJU  Jennifer Jacobs (@JenniferJJacobs) November 13, 2017Trump has been attacking the media since he announced his candidacy back in 2015. And he has relentlessly attacked the media since taking office, accusing journalists of writing or reporting  fake news. Ever since he became the Philippine leader, Duterte has been responsible for the killing of 100,000 people, casualties of a war on drugs Duterte promised to wage during his campaign.President Obama was a sharp critic of Duterte, and Duterte retaliated by calling him the  son of a whore  and sought closer ties with China and Russia. Of course, Trump likes Duterte and has avoided calling him out for his abuse of power. Trump even invited Duterte to the White House.Trump s amusement at Duterte s remarks about journalists are particularly alarming since the Philippines is one of the most deadly places on Earth for journalists.Newsweek reports that 177 journalists have been killed there since 1986.And Trump added further insult to injury by not even discussing Duterte s terrible human rights record. Instead, he let Duterte do all the talking and merely nodded in agreement with him. Once again, Trump demonstrates that he is a coward who can be walked over by other world leaders. Conservatives bitched and moaned whenever President Obama bowed to greet some world leaders. But apparently they are okay with Trump just laying down.Featured Image: Justin Sullivan/Getty Images",News,yes
Factbox - Big-ticket items at center of Congress funding battle,"(Reuters) - The U.S. Congress is weighing military spending, healthcare and other major decisions tied to a temporary funding bill to keep the government operating beyond Friday, as lawmakers rush to begin a year-end recess. Republicans control the House of Representatives and Senate, but disagreements between the two chambers, along with differences between Republicans and Democrats, make for potentially difficult days ahead. The following are the big initiatives under consideration: Money expires at midnight on Friday for the operation of most federal agencies. That is because Congress has failed to approve the regular appropriations bills for the fiscal year that began on Oct. 1 and Washington has been operating on a series of temporary funding bills. The House is proposing another temporary extension - one that would run through Jan. 19, 2018. It is unclear whether the Senate would stick with that date or seek a slightly later one to give Congress more time to write legislation funding agencies through Sept. 30. President Donald Trump is pushing for a significant increase in defense spending. Conservatives in Congress want to include that money in the stopgap funding bill this week. But Senate Democrats are expected to block it until negotiators can reach a deal on coupling more non-defense spending with a bigger military budget. Congress is likely to include $81 billion to help Puerto Rico, the U.S. Virgin Islands and several states recover from severe hurricanes, wildfires and other natural disasters. The Children’s Health Insurance Program, which helps provide medical care to nearly 9 million children in low-income families, is slated for a five-year renewal by the House. But the Senate might balk at the way it is structured. It was unclear whether it would opt for temporary funding. The Senate might attach a bipartisan measure that maintains healthcare subsidies for low-income people participating in the Affordable Care Act, also known as Obamacare. Many House Republican lawmakers dislike that idea. The National Security Agency’s warrantless internet surveillance program under the Foreign Intelligence Surveillance Act could be renewed, but there are competing versions of such legislation in the House and Senate.  Legislation to protect “Dreamers” from deportation is not expected to be included, despite Democrats’ push to resolve the issue by year’s end. Negotiators are trying to reach a deal on helping the immigrants, many from Mexico and Central America, who were brought to the United States illegally as children. The issue is expected to come back to life in early 2018. ",politicsNews,no
Second U.S. judge blocks Trump administration birth control rules,"SAN FRANCISCO (Reuters) - A second U.S. judge on Thursday blocked President Donald Trump’s administration from enforcing new rules that undermine an Obamacare requirement for employers to provide insurance that covers women’s birth control. U.S. District Judge Haywood Gilliam Jr. in Oakland, California, said the federal government likely did not follow proper administrative procedures in promulgating the new rules, and put them on hold while a lawsuit challenging their legality proceeds. The decision followed a similar ruling from a federal judge in Philadelphia last Friday that blocked the administration from enforcing rules it announced in October allowing businesses or nonprofits to obtain exemptions on moral or religious grounds. Gilliam ruled on a lawsuit pursued by Democratic attorneys general in California, Delaware, Maryland, New York and Virginia. He said that a preliminary injunction was necessary given the “dire public health and fiscal consequences” that could result as a result of the administration adopting the rules without the input of interested parties. “If the Court ultimately finds in favor of Plaintiffs on the merits, any harm caused in the interim by rescinded contraceptive coverage would not be susceptible to remedy,” he wrote. California Attorney General Xavier Becerra said in a statement that, given last week’s decision in Pennsylvania, “today’s ruling amounts to a one-two punch against the Trump administration’s unlawful overreach.” The U.S. Justice Department defended the rules in court.  Lauren Ehrsam, a department spokeswoman, said the agency disagreed with the ruling and was evaluating its next steps. “This administration is committed to defending the religious liberty of all Americans and we look forward to doing so in court,” Ehrsam said in a statement. The lawsuit is among several that Democratic state attorneys general filed after the Republican Trump administration revealed the new rules on Oct. 6, which targeted the contraceptive mandate implemented as part of 2010’s Affordable Care Act, popularly known as Obamacare. The rules will let businesses or nonprofits lodge religious or moral objections to obtain an exemption from the law’s mandate that employers provide contraceptive coverage in health insurance with no co-payment. Conservative Christian activists and congressional Republicans praised the move, while reproductive rights advocates and Democrats criticized it. ",politicsNews,no
